recency,frequency,weather_active,surge_multiplier,treatment,discount_value,converted,true_prob
3,14,0,1.13,1,0.1,1,0.617
19,11,0,1.05,1,0.1,0,0.361
2,17,0,1.24,2,0.2,0,0.7360000000000001
9,8,1,1.57,1,0.1,1,0.379
8,3,1,1.94,0,0.0,0,0.14599999999999996
4,20,0,1.27,2,0.2,1,0.833
1,2,0,1.11,1,0.1,0,0.193
30,10,0,1.19,1,0.1,1,0.2510000000000001
8,2,0,1.24,0,0.0,0,0.07600000000000001
14,16,0,1.05,2,0.2,0,0.5950000000000001
7,15,0,1.22,2,0.2,1,0.608
23,3,0,1.21,0,0.0,0,0.0
11,7,0,1.31,1,0.1,1,0.263
27,6,0,1.31,2,0.2,1,0.235
21,8,0,1.11,1,0.1,0,0.253
27,18,0,1.37,2,0.2,1,0.5129999999999999
28,19,1,2.28,2,0.2,0,0.5519999999999999
11,6,0,1.02,0,0.0,0,0.228
29,1,0,1.03,0,0.0,0,0.0
23,16,0,1.3,2,0.2,1,0.4800000000000001
23,8,0,1.2,1,0.1,0,0.23200000000000004
23,17,1,1.53,2,0.2,1,0.5970000000000001
3,13,1,1.83,1,0.1,0,0.6069999999999999
22,2,1,1.72,0,0.0,0,0.0
20,2,0,1.05,0,0.0,0,0.0
19,1,1,1.87,0,0.0,0,0.0
15,19,0,1.0,0,0.0,1,0.71
17,2,0,1.18,0,0.0,0,0.0
16,6,0,1.29,1,0.1,0,0.20500000000000002
17,6,0,1.14,0,0.0,0,0.15600000000000003
6,4,1,2.04,0,0.0,1,0.196
18,14,1,2.47,1,0.1,1,0.43300000000000005
6,9,0,1.04,1,0.1,1,0.396
16,12,0,1.29,1,0.1,1,0.3909999999999999
24,4,1,1.52,0,0.0,1,0.06799999999999998
8,13,0,1.22,1,0.1,1,0.518
11,3,0,1.15,0,0.0,0,0.09500000000000003
23,8,0,1.12,1,0.1,0,0.24000000000000002
16,2,0,1.23,0,0.0,0,0.0
22,10,0,1.31,1,0.1,0,0.28700000000000014
4,9,0,1.12,1,0.1,1,0.40800000000000003
5,19,0,1.25,2,0.2,1,0.7849999999999999
9,3,0,1.1,0,0.0,0,0.12
16,19,0,1.27,2,0.2,1,0.6729999999999999
13,13,0,1.17,1,0.1,0,0.473
11,5,1,1.86,0,0.0,0,0.204
3,6,0,1.05,0,0.0,0,0.30500000000000005
30,12,0,1.09,1,0.1,0,0.3209999999999999
20,7,0,1.01,1,0.1,0,0.23900000000000002
22,1,0,1.29,1,0.1,0,0.019000000000000017
17,3,0,1.13,0,0.0,0,0.037000000000000005
1,12,0,1.35,1,0.1,1,0.5349999999999999
30,20,0,1.22,2,0.2,1,0.578
10,14,0,1.16,1,0.1,1,0.544
16,19,0,1.24,2,0.2,0,0.6759999999999999
12,19,0,1.16,2,0.2,1,0.724
11,15,0,1.4,2,0.2,0,0.55
12,20,0,1.14,2,0.2,0,0.766
18,2,0,1.17,0,0.0,0,0.0
25,6,0,1.24,0,0.0,0,0.066
9,7,0,1.36,1,0.1,0,0.27
3,12,0,1.26,0,0.0,1,0.5239999999999999
29,3,0,1.4,0,0.0,0,0.0
11,3,0,1.04,0,0.0,0,0.10600000000000001
22,5,0,1.01,0,0.0,0,0.07900000000000001
5,13,0,1.24,1,0.1,0,0.5459999999999999
7,15,0,1.29,2,0.2,0,0.601
27,4,0,1.12,0,0.0,0,0.0
9,9,0,1.18,1,0.1,1,0.3520000000000001
15,14,0,1.26,1,0.1,0,0.484
21,19,1,1.59,0,0.0,1,0.691
21,16,0,1.24,2,0.2,0,0.5060000000000001
8,6,0,1.27,0,0.0,1,0.23299999999999998
26,19,0,1.38,2,0.2,0,0.5619999999999999
16,6,0,1.11,0,0.0,0,0.169
24,11,0,1.29,0,0.0,0,0.271
14,3,0,1.26,0,0.0,1,0.05399999999999999
11,8,1,2.31,1,0.1,0,0.29300000000000004
26,5,0,1.3,0,0.0,0,0.010000000000000009
18,16,0,1.1,2,0.2,1,0.5500000000000002
17,7,0,1.27,1,0.1,0,0.23100000000000004
19,17,0,1.35,2,0.2,0,0.5550000000000002
27,1,0,1.11,0,0.0,0,0.0
7,19,1,1.85,2,0.2,1,0.8049999999999998
7,4,1,2.44,0,0.0,0,0.14600000000000002
21,8,0,1.03,1,0.1,1,0.261
3,16,0,1.39,2,0.2,1,0.671
17,2,0,1.02,0,0.0,0,0.008000000000000007
15,13,0,1.05,1,0.1,0,0.46499999999999997
10,11,0,1.4,1,0.1,0,0.4
12,20,0,1.13,2,0.2,1,0.767
4,19,0,1.26,2,0.2,0,0.7939999999999999
19,8,0,1.31,1,0.1,1,0.245
5,10,1,1.69,1,0.1,1,0.481
8,12,0,1.11,1,0.1,1,0.489
21,6,1,2.18,1,0.1,0,0.186
3,8,0,1.37,1,0.1,0,0.353
8,17,1,1.8,2,0.2,1,0.7200000000000001
7,7,0,1.0,1,0.1,0,0.31800000000000006
4,18,0,1.21,2,0.2,1,0.7589999999999999
14,5,0,1.29,0,0.0,0,0.131
25,18,0,1.06,2,0.2,0,0.564
13,16,0,1.09,2,0.2,0,0.6010000000000001
9,2,1,1.96,0,0.0,0,0.09400000000000003
14,17,0,1.18,2,0.2,1,0.6220000000000001
15,18,0,1.08,2,0.2,1,0.6619999999999999
13,4,0,1.36,0,0.0,0,0.09399999999999997
11,20,0,1.19,2,0.2,0,0.771
5,7,0,1.09,1,0.1,0,0.32100000000000006
13,20,0,1.12,2,0.2,1,0.758
30,6,1,1.64,0,0.0,0,0.07600000000000001
20,16,0,1.1,2,0.2,0,0.5300000000000001
16,1,1,2.46,1,0.1,0,0.038000000000000034
15,19,0,1.4,2,0.2,1,0.6699999999999999
23,7,1,2.48,1,0.1,0,0.174
24,1,1,1.74,0,0.0,0,0.0
17,3,0,1.16,0,0.0,0,0.034
14,1,0,1.32,0,0.0,0,0.0
16,2,1,2.09,0,0.0,0,0.011000000000000038
28,19,0,1.3,2,0.2,1,0.5499999999999999
24,5,0,1.38,1,0.1,0,0.11800000000000005
14,20,0,1.33,2,0.2,1,0.727
10,6,1,2.46,0,0.0,0,0.19399999999999995
7,10,0,1.02,1,0.1,1,0.42800000000000005
22,2,0,1.23,0,0.0,0,0.0
3,9,1,2.21,1,0.1,1,0.40900000000000003
27,11,0,1.33,1,0.1,1,0.285
30,13,0,1.14,1,0.1,0,0.346
13,16,0,1.1,2,0.2,1,0.6000000000000001
10,10,0,1.29,1,0.1,1,0.3710000000000001
9,19,0,1.25,2,0.2,1,0.745
28,11,0,1.15,2,0.2,0,0.349
25,1,1,2.15,0,0.0,0,0.0
22,18,0,1.08,2,0.2,0,0.592
18,5,0,1.16,0,0.0,0,0.10400000000000004
16,7,0,1.38,1,0.1,0,0.2260000000000001
7,3,0,1.02,0,0.0,0,0.148
18,12,1,1.82,0,0.0,0,0.4179999999999999
2,9,0,1.22,1,0.1,1,0.41800000000000004
22,13,0,1.13,1,0.1,0,0.395
14,4,0,1.34,0,0.0,0,0.08599999999999997
28,9,1,2.05,1,0.1,0,0.24700000000000003
29,5,0,1.29,0,0.0,0,0.0
27,10,0,1.13,1,0.1,1,0.2750000000000001
12,18,1,1.66,2,0.2,0,0.7339999999999999
14,18,0,1.35,2,0.2,0,0.6449999999999999
13,15,0,1.27,2,0.2,0,0.543
10,18,0,1.31,2,0.2,0,0.689
13,18,0,1.33,2,0.2,1,0.6569999999999999
29,13,0,1.17,1,0.1,1,0.349
15,18,0,1.28,2,0.2,1,0.6419999999999999
23,6,1,1.95,0,0.0,0,0.11499999999999999
10,10,1,2.1,1,0.1,1,0.39000000000000007
6,6,1,2.3,0,0.0,0,0.25
10,15,0,1.09,2,0.2,0,0.5910000000000001
1,3,0,1.1,2,0.2,0,0.24799999999999997
24,13,1,2.22,1,0.1,1,0.37399999999999994
21,20,0,1.34,2,0.2,1,0.656
15,19,0,1.14,2,0.2,1,0.696
28,12,1,1.75,1,0.1,0,0.3669999999999998
13,16,0,1.32,2,0.2,0,0.5780000000000001
26,18,1,1.88,2,0.2,0,0.5719999999999998
21,3,1,1.76,0,0.0,0,0.034
19,13,1,1.81,1,0.1,1,0.44899999999999995
20,17,0,1.03,2,0.2,1,0.5770000000000002
24,7,1,1.62,1,0.1,0,0.25400000000000006
21,11,0,1.12,1,0.1,0,0.342
26,4,0,1.13,0,0.0,0,0.0
3,1,0,1.35,0,0.0,0,0.07500000000000001
25,14,1,1.58,1,0.1,1,0.46199999999999997
29,12,0,1.07,1,0.1,0,0.3289999999999999
12,16,0,1.36,2,0.2,0,0.5840000000000001
6,10,0,1.27,1,0.1,1,0.41300000000000003
8,19,0,1.28,2,0.2,1,0.752
9,12,1,2.49,1,0.1,1,0.44099999999999995
21,17,0,1.27,2,0.2,1,0.5430000000000001
27,17,0,1.31,2,0.2,1,0.4790000000000001
11,5,0,1.09,0,0.0,0,0.18100000000000002
14,19,0,1.22,2,0.2,1,0.698
18,5,0,1.13,0,0.0,0,0.10700000000000004
17,9,0,1.13,1,0.1,0,0.30500000000000005
24,16,0,1.34,0,0.0,1,0.4660000000000001
17,19,0,1.09,2,0.2,1,0.6809999999999999
11,4,0,1.37,0,0.0,0,0.11299999999999999
18,5,0,1.25,0,0.0,0,0.09500000000000003
21,6,0,1.3,1,0.1,0,0.174
6,10,0,1.38,1,0.1,1,0.402
20,20,0,1.08,2,0.2,1,0.6920000000000001
2,20,0,1.14,2,0.2,0,0.866
4,18,0,1.31,0,0.0,0,0.7489999999999999
16,15,0,1.02,1,0.1,1,0.538
14,13,0,1.06,1,0.1,0,0.474
8,12,0,1.02,0,0.0,1,0.498
5,16,0,1.28,2,0.2,0,0.662
13,7,0,1.0,1,0.1,0,0.282
12,3,0,1.01,0,0.0,0,0.099
9,15,0,1.33,2,0.2,1,0.5770000000000001
25,13,1,1.56,1,0.1,1,0.43399999999999994
24,10,0,1.04,1,0.1,0,0.3020000000000001
18,15,0,1.1,2,0.2,0,0.5100000000000001
16,13,0,1.34,1,0.1,0,0.42599999999999993
16,8,1,2.42,1,0.1,0,0.25199999999999995
4,15,0,1.26,2,0.2,0,0.634
29,14,1,1.86,1,0.1,1,0.41
23,7,0,1.28,1,0.1,0,0.194
30,19,1,2.04,2,0.2,1,0.5559999999999998
7,10,0,1.0,1,0.1,0,0.43000000000000005
11,11,0,1.08,1,0.1,0,0.42200000000000004
25,10,0,1.22,1,0.1,0,0.2780000000000001
21,3,0,1.31,0,0.0,0,0.0
22,2,0,1.26,0,0.0,0,0.0
24,19,0,1.26,2,0.2,1,0.594
17,1,0,1.32,0,0.0,0,0.0
4,3,0,1.38,0,0.0,1,0.14200000000000004
9,3,0,1.4,0,0.0,0,0.09000000000000002
4,11,0,1.08,1,0.1,0,0.492
19,19,0,1.11,2,0.2,0,0.659
22,16,0,1.36,2,0.2,1,0.4840000000000001
4,5,0,1.19,0,0.0,0,0.24100000000000005
19,7,0,1.1,0,0.0,0,0.18000000000000002
10,16,1,2.09,2,0.2,1,0.6310000000000001
10,15,0,1.21,0,0.0,1,0.5790000000000001
24,15,0,1.17,2,0.2,1,0.44300000000000006
24,17,0,1.26,2,0.2,0,0.5140000000000001
10,7,0,1.24,1,0.1,0,0.276
20,10,0,1.06,1,0.1,0,0.32400000000000007
25,15,0,1.06,2,0.2,1,0.44400000000000006
13,14,0,1.31,1,0.1,0,0.499
26,13,0,1.03,1,0.1,0,0.381
8,6,0,1.32,0,0.0,0,0.22799999999999998
24,13,0,1.13,1,0.1,0,0.383
20,3,1,2.16,0,0.0,0,0.003999999999999976
13,14,0,1.32,1,0.1,1,0.498
2,16,0,1.05,2,0.2,1,0.7150000000000001
18,8,1,2.45,1,0.1,1,0.23700000000000004
11,19,1,1.62,2,0.2,1,0.7879999999999999
20,17,0,1.02,2,0.2,1,0.5780000000000002
4,19,0,1.13,2,0.2,0,0.8069999999999999
25,17,1,2.12,2,0.2,1,0.518
19,15,0,1.27,2,0.2,0,0.4830000000000001
22,5,1,1.7,0,0.0,1,0.11000000000000001
28,19,0,1.33,2,0.2,1,0.5469999999999999
7,1,0,1.26,0,0.0,0,0.04400000000000001
15,9,0,1.06,1,0.1,0,0.32400000000000007
8,17,1,2.02,0,0.0,1,0.6980000000000002
17,13,0,1.14,2,0.2,1,0.43599999999999994
18,5,0,1.05,0,0.0,0,0.11500000000000002
25,8,0,1.22,1,0.1,0,0.21800000000000003
30,6,0,1.06,0,0.0,0,0.034
17,5,0,1.34,0,0.0,0,0.096
14,11,0,1.35,1,0.1,0,0.365
15,13,0,1.29,1,0.1,1,0.44099999999999995
17,1,1,2.42,0,0.0,0,0.0
14,8,1,2.41,1,0.1,0,0.26499999999999996
8,19,1,1.58,2,0.2,1,0.822
19,14,1,2.19,1,0.1,1,0.45100000000000007
26,19,1,1.89,2,0.2,1,0.611
8,7,0,1.36,1,0.1,0,0.276
3,8,1,2.36,1,0.1,1,0.354
21,7,0,1.14,1,0.1,1,0.22000000000000003
28,7,0,1.3,1,0.1,0,0.16200000000000003
2,8,0,1.02,1,0.1,0,0.398
4,13,0,1.11,1,0.1,0,0.569
27,14,0,1.07,1,0.1,1,0.401
7,17,0,1.27,2,0.2,1,0.683
3,13,0,1.27,0,0.0,0,0.563
10,7,0,1.19,1,0.1,0,0.281
26,7,0,1.02,2,0.2,0,0.28600000000000003
22,20,0,1.17,2,0.2,1,0.663
13,18,0,1.19,2,0.2,1,0.6709999999999999
4,12,0,1.05,1,0.1,1,0.5349999999999999
11,15,0,1.31,2,0.2,1,0.559
10,12,1,2.15,1,0.1,1,0.46499999999999997
28,19,0,1.07,2,0.2,0,0.573
20,8,0,1.15,1,0.1,0,0.255
29,1,0,1.32,2,0.2,0,0.1300000000000001
28,2,0,1.32,0,0.0,0,0.0
16,20,0,1.35,2,0.2,1,0.705
8,10,0,1.38,1,0.1,0,0.3820000000000001
21,9,0,1.33,1,0.1,0,0.26100000000000007
11,18,0,1.01,2,0.2,1,0.709
29,19,0,1.1,2,0.2,1,0.5599999999999999
18,3,0,1.11,0,0.0,0,0.028999999999999998
24,8,0,1.33,1,0.1,0,0.21300000000000002
23,6,0,1.3,0,0.0,0,0.07999999999999999
13,19,0,1.2,2,0.2,1,0.71
28,14,0,1.04,2,0.2,1,0.42
2,13,0,1.25,1,0.1,1,0.575
6,8,1,1.81,1,0.1,0,0.379
5,10,0,1.11,1,0.1,1,0.43900000000000006
26,12,0,1.14,1,0.1,0,0.3399999999999999
7,12,0,1.16,1,0.1,1,0.4939999999999999
1,2,1,2.4,0,0.0,0,0.13
11,2,0,1.0,1,0.1,0,0.14400000000000002
29,12,0,1.07,1,0.1,0,0.3289999999999999
20,12,0,1.14,1,0.1,0,0.37599999999999995
11,16,0,1.21,2,0.2,0,0.6090000000000001
26,13,0,1.02,1,0.1,0,0.382
24,18,0,1.31,2,0.2,1,0.5489999999999999
4,20,0,1.31,2,0.2,0,0.829
7,18,0,1.17,2,0.2,1,0.7329999999999999
17,17,0,1.36,2,0.2,0,0.5740000000000001
18,16,0,1.07,2,0.2,0,0.5530000000000002
14,1,0,1.05,0,0.0,0,0.0
19,13,1,1.5,1,0.1,1,0.48
29,5,0,1.01,0,0.0,0,0.009000000000000036
3,9,0,1.02,1,0.1,0,0.42800000000000005
13,3,0,1.35,0,0.0,0,0.05499999999999999
3,14,0,1.35,1,0.1,1,0.595
9,1,1,2.15,0,0.0,0,0.035
4,2,1,2.06,0,0.0,0,0.134
6,2,0,1.25,0,0.0,0,0.09500000000000003
8,20,0,1.13,2,0.2,0,0.807
24,13,0,1.27,1,0.1,1,0.369
19,10,0,1.03,1,0.1,1,0.3330000000000001
25,3,0,1.03,0,0.0,0,0.0
17,7,0,1.35,1,0.1,0,0.22300000000000003
6,13,1,1.86,1,0.1,1,0.5739999999999998
17,17,0,1.22,2,0.2,0,0.5880000000000001
30,7,0,1.03,0,0.0,0,0.07700000000000004
3,1,0,1.2,0,0.0,0,0.09000000000000002
8,8,1,2.33,1,0.1,0,0.30900000000000005
8,10,0,1.03,1,0.1,0,0.41700000000000015
27,17,1,2.44,2,0.2,0,0.4660000000000001
7,6,0,1.36,0,0.0,0,0.23399999999999999
12,16,0,1.21,2,0.2,1,0.5990000000000001
24,1,0,1.09,0,0.0,0,0.0
16,12,0,1.27,1,0.1,1,0.3929999999999999
27,13,0,1.26,1,0.1,0,0.352
23,13,1,2.15,2,0.2,1,0.399
21,16,0,1.21,2,0.2,0,0.5090000000000001
7,5,0,1.37,0,0.0,1,0.193
9,13,0,1.02,1,0.1,0,0.528
14,2,0,1.24,0,0.0,0,0.016000000000000014
18,19,0,1.11,2,0.2,1,0.669
26,20,1,1.64,2,0.2,1,0.6759999999999999
5,16,0,1.19,2,0.2,1,0.671
27,10,0,1.27,1,0.1,1,0.26100000000000007
7,5,0,1.2,0,0.0,0,0.21000000000000002
25,10,1,1.77,1,0.1,0,0.323
30,7,1,2.49,1,0.1,1,0.131
23,7,0,1.28,1,0.1,1,0.194
13,11,0,1.22,0,0.0,0,0.388
17,17,0,1.36,2,0.2,1,0.5740000000000001
14,15,0,1.36,2,0.2,0,0.524
2,18,1,2.16,2,0.2,1,0.7839999999999998
27,13,0,1.15,1,0.1,0,0.363
28,1,1,2.35,0,0.0,0,0.0
5,1,0,1.3,0,0.0,0,0.06
29,11,0,1.17,1,0.1,0,0.28900000000000003
25,1,0,1.3,0,0.0,0,0.0
22,17,0,1.35,2,0.2,0,0.5250000000000001
10,11,0,1.28,1,0.1,1,0.41200000000000003
6,12,0,1.02,1,0.1,0,0.5179999999999999
21,12,1,2.22,1,0.1,0,0.3619999999999999
28,8,0,1.26,1,0.1,1,0.196
22,18,0,1.35,2,0.2,1,0.565
26,17,1,2.02,2,0.2,0,0.518
16,15,0,1.21,2,0.2,1,0.519
10,2,0,1.25,0,0.0,0,0.05500000000000002
19,3,0,1.3,1,0.1,0,0.096
26,4,0,1.18,0,0.0,0,0.0
21,3,0,1.39,0,0.0,0,0.0
25,13,0,1.35,1,0.1,0,0.355
13,12,0,1.02,1,0.1,0,0.44799999999999995
14,10,1,2.14,1,0.1,0,0.35200000000000004
27,10,0,1.02,1,0.1,0,0.2860000000000001
24,16,0,1.08,2,0.2,1,0.4920000000000001
13,4,0,1.16,0,0.0,0,0.11399999999999999
2,16,1,2.19,2,0.2,1,0.7010000000000001
25,5,0,1.25,2,0.2,1,0.22500000000000003
24,10,0,1.36,1,0.1,0,0.2700000000000001
10,1,0,1.02,0,0.0,0,0.038000000000000006
8,7,0,1.24,1,0.1,0,0.28800000000000003
25,6,0,1.35,0,0.0,1,0.05499999999999999
29,8,1,2.37,1,0.1,0,0.17900000000000005
16,14,0,1.06,1,0.1,1,0.494
8,4,0,1.02,0,0.0,0,0.17799999999999996
3,12,0,1.31,1,0.1,0,0.5189999999999999
8,2,0,1.05,0,0.0,0,0.095
27,19,0,1.29,2,0.2,1,0.5609999999999999
27,13,1,2.13,1,0.1,0,0.365
21,19,0,1.29,2,0.2,1,0.621
14,1,0,1.17,0,0.0,0,0.0
10,1,0,1.04,0,0.0,0,0.036000000000000004
8,4,0,1.34,0,0.0,0,0.14599999999999996
7,12,1,1.68,1,0.1,1,0.5419999999999998
30,7,0,1.18,1,0.1,0,0.16200000000000003
26,17,1,1.88,2,0.2,0,0.532
23,5,0,1.28,0,0.0,0,0.04200000000000001
15,3,0,1.15,0,0.0,0,0.05500000000000002
29,9,1,1.52,1,0.1,1,0.2940000000000001
24,4,0,1.15,0,0.0,0,0.0050000000000000044
6,2,0,1.04,0,0.0,0,0.11600000000000002
15,2,0,1.03,0,0.0,0,0.027000000000000024
10,5,0,1.26,0,0.0,0,0.17400000000000004
12,12,0,1.14,1,0.1,0,0.44599999999999995
3,6,0,1.37,0,0.0,0,0.273
6,1,0,1.17,0,0.0,0,0.06300000000000003
5,2,0,1.17,0,0.0,0,0.11300000000000004
9,10,0,1.23,1,0.1,1,0.3870000000000001
1,16,0,1.25,2,0.2,1,0.7050000000000001
6,3,0,1.21,0,0.0,0,0.139
7,12,0,1.27,1,0.1,0,0.4829999999999999
2,16,0,1.26,2,0.2,1,0.6940000000000001
25,7,0,1.39,1,0.1,0,0.17100000000000004
17,8,0,1.04,1,0.1,0,0.284
30,17,1,2.44,2,0.2,1,0.43600000000000005
30,1,0,1.11,0,0.0,0,0.0
21,10,1,2.25,1,0.1,0,0.2990000000000001
28,10,0,1.21,1,0.1,0,0.26100000000000007
18,5,0,1.38,0,0.0,0,0.08200000000000005
22,3,0,1.29,0,0.0,0,0.0
5,11,1,1.63,1,0.1,0,0.5269999999999999
11,11,0,1.22,1,0.1,0,0.40800000000000003
4,7,0,1.14,1,0.1,1,0.32600000000000007
13,20,0,1.26,2,0.2,1,0.744
12,2,1,2.09,1,0.1,0,0.12900000000000003
29,9,0,1.02,1,0.1,0,0.24400000000000005
16,8,0,1.16,1,0.1,0,0.27799999999999997
11,14,1,2.16,1,0.1,1,0.534
29,15,0,1.1,2,0.2,1,0.432
14,4,0,1.13,0,0.0,0,0.10699999999999998
9,7,1,2.36,1,0.1,1,0.27
25,6,0,1.33,0,0.0,0,0.056999999999999995
7,20,0,1.4,2,0.2,1,0.7899999999999999
3,16,0,1.29,2,0.2,1,0.681
30,13,0,1.11,1,0.1,0,0.3489999999999999
9,3,0,1.02,0,0.0,0,0.128
28,8,0,1.1,1,0.1,0,0.212
4,20,1,2.25,2,0.2,1,0.8350000000000001
28,1,0,1.13,0,0.0,0,0.0
18,10,1,2.35,2,0.2,0,0.3290000000000001
25,20,0,1.25,2,0.2,0,0.625
29,17,0,1.32,2,0.2,0,0.4580000000000001
16,1,0,1.34,0,0.0,0,0.0
14,14,0,1.23,1,0.1,1,0.497
2,4,1,1.92,0,0.0,0,0.24799999999999994
9,5,0,1.1,0,0.0,0,0.20000000000000004
14,11,0,1.1,1,0.1,0,0.39
3,16,0,1.08,2,0.2,0,0.7020000000000001
4,19,0,1.33,2,0.2,0,0.7869999999999999
1,13,1,2.21,1,0.1,1,0.589
16,11,1,2.07,1,0.1,1,0.377
21,1,0,1.13,0,0.0,0,0.0
24,15,0,1.29,2,0.2,1,0.43100000000000005
3,10,0,1.11,1,0.1,0,0.4590000000000001
16,14,0,1.38,1,0.1,0,0.46199999999999997
7,6,0,1.37,0,0.0,0,0.23299999999999998
17,4,0,1.24,0,0.0,0,0.06599999999999998
11,18,1,1.8,2,0.2,0,0.7299999999999999
6,17,0,1.2,2,0.2,0,0.7000000000000001
3,11,0,1.22,1,0.1,0,0.488
10,11,0,1.22,1,0.1,1,0.41800000000000004
8,8,0,1.36,1,0.1,0,0.306
23,16,0,1.23,0,0.0,1,0.4870000000000001
27,7,0,1.33,1,0.1,0,0.16500000000000004
1,14,0,1.14,1,0.1,1,0.636
2,16,0,1.03,2,0.2,1,0.7170000000000001
10,13,0,1.1,1,0.1,1,0.51
18,1,0,1.03,0,0.0,0,0.0
9,10,0,1.12,1,0.1,1,0.39800000000000013
1,5,1,2.23,0,0.0,0,0.267
1,13,0,1.07,1,0.1,1,0.603
22,1,1,1.94,0,0.0,0,0.0
26,9,0,1.28,2,0.2,1,0.30000000000000004
13,20,0,1.14,2,0.2,1,0.756
24,11,0,1.26,1,0.1,0,0.31
13,17,0,1.14,0,0.0,1,0.6360000000000001
19,9,0,1.11,1,0.1,1,0.295
17,7,1,1.72,0,0.0,0,0.23800000000000002
2,10,1,2.48,1,0.1,1,0.43200000000000005
5,15,0,1.05,2,0.2,1,0.645
29,14,0,1.35,1,0.1,0,0.361
3,6,0,1.18,0,0.0,0,0.29200000000000004
4,4,0,1.32,0,0.0,1,0.188
20,16,0,1.16,0,0.0,1,0.5240000000000001
7,8,0,1.33,1,0.1,0,0.317
24,9,0,1.22,1,0.1,0,0.25400000000000006
6,18,0,1.35,2,0.2,1,0.7249999999999999
21,20,0,1.38,2,0.2,1,0.652
10,13,0,1.16,1,0.1,0,0.504
18,16,0,1.27,2,0.2,0,0.5330000000000001
8,3,0,1.39,0,0.0,0,0.101
19,1,0,1.37,0,0.0,0,0.0
5,20,0,1.26,2,0.2,1,0.824
23,6,0,1.25,0,0.0,0,0.08499999999999999
11,20,0,1.38,2,0.2,1,0.752
30,8,0,1.32,1,0.1,0,0.17800000000000002
13,10,1,1.89,1,0.1,0,0.38300000000000006
14,6,0,1.22,0,0.0,0,0.178
23,20,0,1.34,2,0.2,1,0.636
13,11,0,1.34,1,0.1,0,0.376
10,14,0,1.08,1,0.1,0,0.552
17,6,1,2.24,0,0.0,0,0.14599999999999996
13,15,0,1.05,2,0.2,1,0.5650000000000001
4,9,0,1.19,1,0.1,1,0.401
7,6,0,1.14,0,0.0,0,0.256
22,1,0,1.02,0,0.0,0,0.0
4,6,0,1.15,2,0.2,0,0.29700000000000004
9,4,1,2.19,0,0.0,0,0.151
15,14,0,1.18,1,0.1,0,0.492
15,18,0,1.15,2,0.2,1,0.6549999999999999
22,12,1,1.98,1,0.1,0,0.3799999999999999
13,3,1,1.83,0,0.0,0,0.10700000000000001
22,18,1,2.49,2,0.2,1,0.5509999999999999
4,12,0,1.05,1,0.1,1,0.5349999999999999
21,18,0,1.09,2,0.2,0,0.601
2,7,0,1.4,1,0.1,0,0.32000000000000006
16,20,0,1.24,2,0.2,1,0.716
5,19,0,1.35,1,0.1,1,0.7749999999999999
4,11,0,1.27,1,0.1,1,0.473
6,2,0,1.21,0,0.0,0,0.09900000000000003
13,1,0,1.23,0,0.0,0,0.0
26,6,1,1.55,0,0.0,0,0.125
13,3,0,1.19,0,0.0,0,0.07100000000000001
25,13,0,1.35,1,0.1,0,0.355
3,19,1,1.93,2,0.2,1,0.837
30,20,0,1.08,2,0.2,1,0.592
1,13,0,1.32,0,0.0,0,0.578
8,5,0,1.17,0,0.0,0,0.203
24,12,1,2.41,1,0.1,0,0.3249999999999999
24,7,0,1.31,1,0.1,1,0.18500000000000005
26,9,0,1.32,1,0.1,0,0.23200000000000004
29,9,1,1.89,1,0.1,0,0.2570000000000001
12,5,0,1.39,0,0.0,0,0.14100000000000004
29,1,0,1.26,0,0.0,0,0.0
14,10,0,1.24,1,0.1,0,0.3420000000000001
10,19,0,1.27,2,0.2,1,0.733
28,14,0,1.11,1,0.1,0,0.391
27,6,0,1.27,2,0.2,0,0.239
3,6,1,1.63,0,0.0,0,0.347
5,15,0,1.21,2,0.2,1,0.629
21,18,0,1.28,2,0.2,1,0.582
26,4,0,1.09,0,0.0,0,0.0
12,12,0,1.04,1,0.1,0,0.45599999999999996
14,12,0,1.29,1,0.1,1,0.4109999999999999
25,3,1,1.58,0,0.0,0,0.011999999999999983
21,15,0,1.17,2,0.2,0,0.4730000000000001
18,13,0,1.3,1,0.1,0,0.41000000000000003
6,6,0,1.08,0,0.0,1,0.272
4,9,0,1.18,1,0.1,0,0.402
6,16,0,1.34,2,0.2,1,0.646
26,12,0,1.3,2,0.2,1,0.3579999999999999
22,15,0,1.27,2,0.2,1,0.45300000000000007
24,4,0,1.09,0,0.0,0,0.010999999999999982
12,7,0,1.32,1,0.1,0,0.256
4,15,1,1.55,2,0.2,1,0.705
10,8,1,1.99,1,0.1,0,0.331
3,10,1,2.38,1,0.1,1,0.43200000000000005
26,9,0,1.33,1,0.1,0,0.23100000000000004
19,18,0,1.35,2,0.2,1,0.595
30,18,0,1.05,2,0.2,0,0.5149999999999999
4,1,0,1.29,0,0.0,0,0.07100000000000001
26,13,0,1.35,1,0.1,0,0.349
30,14,0,1.34,1,0.1,0,0.356
15,9,0,1.19,1,0.1,0,0.31100000000000005
24,12,0,1.39,1,0.1,0,0.3269999999999999
26,1,1,1.79,0,0.0,0,0.0
29,16,0,1.28,2,0.2,1,0.434
8,8,0,1.29,1,0.1,0,0.313
4,1,0,1.24,0,0.0,0,0.07600000000000001
29,14,1,1.96,1,0.1,1,0.4
